doc_id,title,feed,rank,rec_id,rec_title,rec_feed,cosine,same_topic
195,地质学家捕捉到地核边缘的神秘“流动”信号,CNBeta,3,218,今天起买飞机票更贵了 超800公里多掏100元,CNBeta,0.3882,0
195,地质学家捕捉到地核边缘的神秘“流动”信号,CNBeta,4,11,人们日常说话的单词量比上一年减少 300 个单词,Solidot,0.3209,0
195,地质学家捕捉到地核边缘的神秘“流动”信号,CNBeta,5,24,11.19 万起售！纯电续航最长的插混比亚迪出现了,爱范儿,0.2635,0
196,三星无惧“内存崩盘”恐慌：一季度价格翻倍后二季度再调涨三成,CNBeta,1,176,HBM难以生产 内存货将持续5年,CNBeta,0.8417,0
196,三星无惧“内存崩盘”恐慌：一季度价格翻倍后二季度再调涨三成,CNBeta,2,3,Ubuntu 26.04 LTS 的最低内存需求提高到 6GB,Solidot,0.8176,1
196,三星无惧“内存崩盘”恐慌：一季度价格翻倍后二季度再调涨三成,CNBeta,3,83,树莓派 4 3GB 版发布，受内存影响价格再次上涨,开源中国,0.6067,0
196,三星无惧“内存崩盘”恐慌：一季度价格翻倍后二季度再调涨三成,CNBeta,4,23,早报｜Slack粗暴切断大中华区服务引发用户不满/小米手机涨价，卢伟冰：内存涨价远超预期/三大外卖平台被约谈，6月落实食品安全新规,爱范儿,0.2886,0
196,三星无惧“内存崩盘”恐慌：一季度价格翻倍后二季度再调涨三成,CNBeta,5,106,中国核电：第一季度上网电量为549.25亿千瓦时 同比下降2.7%,36氪,0.256,0
197,欧洲开源办公套件“Euro-Office”登场 被视为针对微软Office的又一方案,CNBeta,1,1,认知投降导致 AI 用户放弃逻辑思维能力,Solidot,0.4807,0
197,欧洲开源办公套件“Euro-Office”登场 被视为针对微软Office的又一方案,CNBeta,2,80,Cloudflare 开源 EmDash：WordPress 的精神继任者,开源中国,0.4239,0
197,欧洲开源办公套件“Euro-Office”登场 被视为针对微软Office的又一方案,CNBeta,3,213,微软在使用条款中强调Copilot“仅供娱乐” 并不适合重要用途,CNBeta,0.264,0
197,欧洲开源办公套件“Euro-Office”登场 被视为针对微软Office的又一方案,CNBeta,4,160,超经典 Win XP 壁纸 2026 全新重制版！蓝天白云与 Win11 完美融合 (暗色/亮色),异次元软件世界,0.2617,0
197,欧洲开源办公套件“Euro-Office”登场 被视为针对微软Office的又一方案,CNBeta,5,8,微软更新服务条款声明 Copilot 仅供娱乐,Solidot,0.248,0
198,EA痛下杀手 17年后《植物大战僵尸HD》官宣停服,CNBeta,1,80,Cloudflare 开源 EmDash：WordPress 的精神继任者,开源中国,0.4315,0
198,EA痛下杀手 17年后《植物大战僵尸HD》官宣停服,CNBeta,2,162,超简单 “一键安装 1Panel 面板” 教程 (VPS 云服务器必备),异次元软件世界,0.4208,0
198,EA痛下杀手 17年后《植物大战僵尸HD》官宣停服,CNBeta,3,206,"印尼游戏评级惹众怒 成人游戏评""3+"" 国际名作被禁发",CNBeta,0.4014,0
198,EA痛下杀手 17年后《植物大战僵尸HD》官宣停服,CNBeta,4,100,一款运营三年的模拟经营游戏，是如何活力依旧的？,36氪,0.3913,0
198,EA痛下杀手 17年后《植物大战僵尸HD》官宣停服,CNBeta,5,190,Gamestop曾坚信游戏数字发行渠道只不过是昙花一现,CNBeta,0.3876,0
199,六折低价火车票是陷阱 背后藏电诈洗钱链条,CNBeta,1,218,今天起买飞机票更贵了 超800公里多掏100元,CNBeta,0.6364,0
199,六折低价火车票是陷阱 背后藏电诈洗钱链条,CNBeta,2,187,阿尔忒弥斯2号飞过“地月中点”：将从6500公里外掠过月球,CNBeta,0.2877,0
199,六折低价火车票是陷阱 背后藏电诈洗钱链条,CNBeta,3,190,Gamestop曾坚信游戏数字发行渠道只不过是昙花一现,CNBeta,0.2684,1
199,六折低价火车票是陷阱 背后藏电诈洗钱链条,CNBeta,4,219,受原材料价格影响 家用电器最高涨30%,CNBeta,0.2623,0
199,六折低价火车票是陷阱 背后藏电诈洗钱链条,CNBeta,5,204,段永平改口：泡泡玛特才是中国产品国际化的先驱 此前曾称不会投资泡泡玛特,CNBeta,0.2481,0
200,年轻人热衷给古人上坟：霍去病墓前堆满薯片、辣条,CNBeta,1,217,曹操墓前布洛芬 霍去病墓前辣条 年轻人对贡品太懂了,CNBeta,0.8529,0
200,年轻人热衷给古人上坟：霍去病墓前堆满薯片、辣条,CNBeta,2,184,段永平：泡泡玛特不会做假账 我得买够泡泡玛特再接近王宁,CNBeta,0.4346,0
200,年轻人热衷给古人上坟：霍去病墓前堆满薯片、辣条,CNBeta,3,104,2026清明档电影票房已破2.8亿元,36氪,0.3695,0
200,年轻人热衷给古人上坟：霍去病墓前堆满薯片、辣条,CNBeta,4,202,官方提醒警惕苹果iMessage诈骗,CNBeta,0.3575,0
200,年轻人热衷给古人上坟：霍去病墓前堆满薯片、辣条,CNBeta,5,210,充分尊重张雪意见 慈善家陈光标捐给嫣然医院1000万元,CNBeta,0.317,0
201,《帝国时代4》DLC岳飞传震撼来袭,CNBeta,1,203,印度一简易摩天轮超载倒塌：底座撕裂 近30人受伤,CNBeta,0.5442,0
201,《帝国时代4》DLC岳飞传震撼来袭,CNBeta,2,104,2026清明档电影票房已破2.8亿元,36氪,0.3857,0
201,《帝国时代4》DLC岳飞传震撼来袭,CNBeta,3,202,官方提醒警惕苹果iMessage诈骗,CNBeta,0.3694,1
201,《帝国时代4》DLC岳飞传震撼来袭,CNBeta,4,184,段永平：泡泡玛特不会做假账 我得买够泡泡玛特再接近王宁,CNBeta,0.3682,0
201,《帝国时代4》DLC岳飞传震撼来袭,CNBeta,5,39,愿君多修葺，此物最相思：从我的故事谈「数字遗产」保护,少数派,0.3416,0
202,官方提醒警惕苹果iMessage诈骗,CNBeta,1,37,苹果 50 年，什么都被抄走了，除了这一样,爱范儿,0.5089,0
202,官方提醒警惕苹果iMessage诈骗,CNBeta,2,115,苹果首款折叠屏手机已在试产,36氪,0.4954,0
202,官方提醒警惕苹果iMessage诈骗,CNBeta,3,26,苹果，Vibe Coding 最严厉的父亲,爱范儿,0.4691,0
202,官方提醒警惕苹果iMessage诈骗,CNBeta,4,104,2026清明档电影票房已破2.8亿元,36氪,0.4375,0
202,官方提醒警惕苹果iMessage诈骗,CNBeta,5,201,《帝国时代4》DLC岳飞传震撼来袭,CNBeta,0.3694,1
203,印度一简易摩天轮超载倒塌：底座撕裂 近30人受伤,CNBeta,1,201,《帝国时代4》DLC岳飞传震撼来袭,CNBeta,0.5442,0
203,印度一简易摩天轮超载倒塌：底座撕裂 近30人受伤,CNBeta,2,211,特斯拉Cybercab机舱曝光：无前备箱 内置超大储液罐,CNBeta,0.4578,0
203,印度一简易摩天轮超载倒塌：底座撕裂 近30人受伤,CNBeta,3,185,NVIDIA神经纹理压缩技术让显存需求爆降85%：从6.5GB降至970MB画质不变,CNBeta,0.4045,0
203,印度一简易摩天轮超载倒塌：底座撕裂 近30人受伤,CNBeta,4,184,段永平：泡泡玛特不会做假账 我得买够泡泡玛特再接近王宁,CNBeta,0.3385,0
203,印度一简易摩天轮超载倒塌：底座撕裂 近30人受伤,CNBeta,5,104,2026清明档电影票房已破2.8亿元,36氪,0.2697,0
204,段永平改口：泡泡玛特才是中国产品国际化的先驱 此前曾称不会投资泡泡玛特,CNBeta,1,184,段永平：泡泡玛特不会做假账 我得买够泡泡玛特再接近王宁,CNBeta,0.7466,0
204,段永平改口：泡泡玛特才是中国产品国际化的先驱 此前曾称不会投资泡泡玛特,CNBeta,2,219,受原材料价格影响 家用电器最高涨30%,CNBeta,0.4207,0
204,段永平改口：泡泡玛特才是中国产品国际化的先驱 此前曾称不会投资泡泡玛特,CNBeta,3,103,在英伟达的新一轮投资中，澳大利亚AI基础设施公司Firmus估值接近70亿美元,36氪,0.3126,0
204,段永平改口：泡泡玛特才是中国产品国际化的先驱 此前曾称不会投资泡泡玛特,CNBeta,4,202,官方提醒警惕苹果iMessage诈骗,CNBeta,0.2885,0
204,段永平改口：泡泡玛特才是中国产品国际化的先驱 此前曾称不会投资泡泡玛特,CNBeta,5,183,10-3横扫世界第一 赵心童创历史包揽三冠 夺得斯诺克巡回锦标赛冠军,CNBeta,0.2559,0
205,《星际战甲》社区总监：我们的游戏永远不会用AI,CNBeta,1,206,"印尼游戏评级惹众怒 成人游戏评""3+"" 国际名作被禁发",CNBeta,0.9159,0
205,《星际战甲》社区总监：我们的游戏永远不会用AI,CNBeta,2,100,一款运营三年的模拟经营游戏，是如何活力依旧的？,36氪,0.5393,0
205,《星际战甲》社区总监：我们的游戏永远不会用AI,CNBeta,3,190,Gamestop曾坚信游戏数字发行渠道只不过是昙花一现,CNBeta,0.4485,0
205,《星际战甲》社区总监：我们的游戏永远不会用AI,CNBeta,4,64,Rider 2026.1 发布：单文件 C# 运行、反汇编查看与游戏开发深度优化,开源中国,0.3685,0
205,《星际战甲》社区总监：我们的游戏永远不会用AI,CNBeta,5,198,EA痛下杀手 17年后《植物大战僵尸HD》官宣停服,CNBeta,0.3164,1
206,"印尼游戏评级惹众怒 成人游戏评""3+"" 国际名作被禁发",CNBeta,1,205,《星际战甲》社区总监：我们的游戏永远不会用AI,CNBeta,0.9159,0
206,"印尼游戏评级惹众怒 成人游戏评""3+"" 国际名作被禁发",CNBeta,2,100,一款运营三年的模拟经营游戏，是如何活力依旧的？,36氪,0.66,0
206,"印尼游戏评级惹众怒 成人游戏评""3+"" 国际名作被禁发",CNBeta,3,190,Gamestop曾坚信游戏数字发行渠道只不过是昙花一现,CNBeta,0.5908,0
206,"印尼游戏评级惹众怒 成人游戏评""3+"" 国际名作被禁发",CNBeta,4,64,Rider 2026.1 发布：单文件 C# 运行、反汇编查看与游戏开发深度优化,开源中国,0.4372,0
206,"印尼游戏评级惹众怒 成人游戏评""3+"" 国际名作被禁发",CNBeta,5,198,EA痛下杀手 17年后《植物大战僵尸HD》官宣停服,CNBeta,0.4014,0
207,麦当劳推出“一指神器” 边吃汉堡边打游戏,CNBeta,1,100,一款运营三年的模拟经营游戏，是如何活力依旧的？,36氪,0.4167,0
207,麦当劳推出“一指神器” 边吃汉堡边打游戏,CNBeta,2,145,Quicker - 让效率起飞的 Windows “超级外挂” (快速启动 / 快捷指令 / 鼠标增强),异次元软件世界,0.3953,0
207,麦当劳推出“一指神器” 边吃汉堡边打游戏,CNBeta,3,168,Escrcpy - 免费开源！电脑控制安卓手机的投屏工具 (屏幕镜像 / 无线 / AI 自动化 / 录屏),异次元软件世界,0.3939,0
207,麦当劳推出“一指神器” 边吃汉堡边打游戏,CNBeta,4,185,NVIDIA神经纹理压缩技术让显存需求爆降85%：从6.5GB降至970MB画质不变,CNBeta,0.3017,1
207,麦当劳推出“一指神器” 边吃汉堡边打游戏,CNBeta,5,171,快到离谱！voidImageViewer 比图片还小的免费“极速看图”神器 (出自 Everything 团队),异次元软件世界,0.2405,0
208,越预警越被骂 AI三巨头陷入“奥本海默”死局,CNBeta,1,85,科技巨头裁员潮背后：CEO 集体“甩锅”AI,开源中国,0.492,0
208,越预警越被骂 AI三巨头陷入“奥本海默”死局,CNBeta,2,34,惹众怒！Anthropic 疯狂删库，他连夜爆改 Claude Code 源码拿下史上最快 10 万星,爱范儿,0.4721,0
208,越预警越被骂 AI三巨头陷入“奥本海默”死局,CNBeta,3,22,大翻脸！Anthropic 封杀 OpenClaw，龙虾之父：说服失败,爱范儿,0.3975,0
208,越预警越被骂 AI三巨头陷入“奥本海默”死局,CNBeta,4,192,如果有一天周杰伦用AI写歌，你还会听吗？,CNBeta,0.3133,0
208,越预警越被骂 AI三巨头陷入“奥本海默”死局,CNBeta,5,20,燃油不死，荣光仍在！福特 GT Mk IV 纽北圈速超越小米，来到第三,爱范儿,0.3119,0
209,张雪首次解释“一个子儿都没有”：自己当时只是想装一下,CNBeta,1,216,动车组车顶为何一直闪光？原来是一对“火眼金睛”,CNBeta,0.423,0
209,张雪首次解释“一个子儿都没有”：自己当时只是想装一下,CNBeta,2,192,如果有一天周杰伦用AI写歌，你还会听吗？,CNBeta,0.3964,0
209,张雪首次解释“一个子儿都没有”：自己当时只是想装一下,CNBeta,3,136,森合小败局：千万众筹之后，一家明星硬件公司的崩塌,雷锋网,0.3506,1
209,张雪首次解释“一个子儿都没有”：自己当时只是想装一下,CNBeta,4,61,:fire: Solon AI Harness 首次发布,开源中国,0.3093,0
209,张雪首次解释“一个子儿都没有”：自己当时只是想装一下,CNBeta,5,117,业内人士认为碳酸锂价格出现短期回调,36氪,0.2679,0
210,充分尊重张雪意见 慈善家陈光标捐给嫣然医院1000万元,CNBeta,1,215,女子坠崖被送医 爱犬独守原地7天 网友众筹用直升机救援,CNBeta,0.7249,0
210,充分尊重张雪意见 慈善家陈光标捐给嫣然医院1000万元,CNBeta,2,0,美国科罗拉多州推出测均速相机系统,Solidot,0.3716,0
210,充分尊重张雪意见 慈善家陈光标捐给嫣然医院1000万元,CNBeta,3,131,一次停滞观全局：自动驾驶安全冗余与产业发展定力,雷锋网,0.355,0
210,充分尊重张雪意见 慈善家陈光标捐给嫣然医院1000万元,CNBeta,4,184,段永平：泡泡玛特不会做假账 我得买够泡泡玛特再接近王宁,CNBeta,0.3298,0
210,充分尊重张雪意见 慈善家陈光标捐给嫣然医院1000万元,CNBeta,5,200,年轻人热衷给古人上坟：霍去病墓前堆满薯片、辣条,CNBeta,0.317,0
211,特斯拉Cybercab机舱曝光：无前备箱 内置超大储液罐,CNBeta,1,109,美股大型科技股盘前多数上涨，特斯拉涨1%,36氪,0.6529,1
211,特斯拉Cybercab机舱曝光：无前备箱 内置超大储液罐,CNBeta,2,36,早报｜国内五大手机厂商全线涨价/奇瑞宣布放1天春假，但要用年假来换/广州早茶新规：茶位费必须配茶、传统点心须24小时现制,爱范儿,0.4738,0
211,特斯拉Cybercab机舱曝光：无前备箱 内置超大储液罐,CNBeta,3,203,印度一简易摩天轮超载倒塌：底座撕裂 近30人受伤,CNBeta,0.4578,0
211,特斯拉Cybercab机舱曝光：无前备箱 内置超大储液罐,CNBeta,4,41,本周看什么 | 最近值得一看的 9 部作品,少数派,0.2708,0
211,特斯拉Cybercab机舱曝光：无前备箱 内置超大储液罐,CNBeta,5,210,充分尊重张雪意见 慈善家陈光标捐给嫣然医院1000万元,CNBeta,0.2428,0
212,前任天堂销售主管分析NS2价格必然会遭遇上涨的原因,CNBeta,1,178,爆料称PS5省电模式将限制CPU以匹配掌机硬件规格,CNBeta,0.6246,0
212,前任天堂销售主管分析NS2价格必然会遭遇上涨的原因,CNBeta,2,189,AMD锐龙9 9950X3D2海外预售价格将近1000美元,CNBeta,0.4923,1
212,前任天堂销售主管分析NS2价格必然会遭遇上涨的原因,CNBeta,3,149,RackNerd 性价比 VPS 服务器特价促销中！终身续费同价！,异次元软件世界,0.3436,0
212,前任天堂销售主管分析NS2价格必然会遭遇上涨的原因,CNBeta,4,83,树莓派 4 3GB 版发布，受内存影响价格再次上涨,开源中国,0.3116,0
212,前任天堂销售主管分析NS2价格必然会遭遇上涨的原因,CNBeta,5,219,受原材料价格影响 家用电器最高涨30%,CNBeta,0.2807,0
213,微软在使用条款中强调Copilot“仅供娱乐” 并不适合重要用途,CNBeta,1,8,微软更新服务条款声明 Copilot 仅供娱乐,Solidot,0.9326,0
213,微软在使用条款中强调Copilot“仅供娱乐” 并不适合重要用途,CNBeta,2,96,高端智能投影品牌AWOL Vision获近亿元B轮融资，新品拿下近2000万美金众筹｜硬氪首发,36氪,0.4404,0
213,微软在使用条款中强调Copilot“仅供娱乐” 并不适合重要用途,CNBeta,3,151,Windows 11 26H1 最新官方正式版 ISO 镜像下载 (微软 MSDN 原版系统 / 网盘 BT 地址),异次元软件世界,0.3167,0
213,微软在使用条款中强调Copilot“仅供娱乐” 并不适合重要用途,CNBeta,4,173,经典续命！Windows 7 最终“究极整合版” 2026.1 镜像 (集成至今全部更新补丁),异次元软件世界,0.2827,0
213,微软在使用条款中强调Copilot“仅供娱乐” 并不适合重要用途,CNBeta,5,197,欧洲开源办公套件“Euro-Office”登场 被视为针对微软Office的又一方案,CNBeta,0.264,0
214,意大利法院认定Netflix擅自涨价违法 可能要向用户退款,CNBeta,1,219,受原材料价格影响 家用电器最高涨30%,CNBeta,0.5714,0
214,意大利法院认定Netflix擅自涨价违法 可能要向用户退款,CNBeta,2,183,10-3横扫世界第一 赵心童创历史包揽三冠 夺得斯诺克巡回锦标赛冠军,CNBeta,0.3475,0
